Time	R1	R2	R3	R4	R5	R6	R7	R8	T1	T2	T3	T4	T5	T6	T7	T8	TEMP_BME	TEMP	HUM_BME	HUM	PM10	Biossido di Azoto	Ozono	Biossido Zolfo	Ossido di Carbonio
Jan 19 2021 02:00:00	129856.86666666667	86315.75	323128.93333333335	213928.56666666668	1393343.3833333333	2766066.45	3703594.35	7892084.916666667	102.3333333333334	99.60500000000002	93.5766666666667	93.56333333333336	39.118333333333304	100.27333333333333	108.65166666666669	107.39666666666659	43.58999999999998	45.88333333333335	5.126666666666669	3.258333333333329	37	64	3	2	0.7
Jan 19 2021 03:00:00	130616.76666666666	87092.35	321861.9166666667	213412	1420672.6833333333	2765936.2333333334	3700141.433333333	7886397.45	102.3166666666667	99.61666666666666	93.59499999999998	93.57500000000002	39.148333333333305	100.30333333333334	108.68333333333332	107.43166666666663	43.79500000000001	46.07333333333335	5.011666666666664	3.146666666666664	31	62	3	2	0.6
Jan 19 2021 04:00:00	131331.48333333334	87628.86666666667	321096.7166666667	212740.25	1442101.3333333333	2770463.8833333333	3690741.6666666665	7867788.616666666	102.31833333333338	99.60000000000005	93.60333333333337	93.56166666666665	39.14999999999999	100.29000000000003	108.70666666666666	107.44333333333324	43.93166666666668	46.223333333333315	4.8950000000000005	3.0200000000000005	25	62	4	2	0.7
Jan 19 2021 05:00:00	131726.96666666667	87683.75	321593.55	212880.35	1456154.5	2786402.816666667	3656455.4833333334	7790366.916666667	102.30666666666674	99.60666666666665	93.615	93.56500000000001	39.15166666666665	100.28500000000001	108.68333333333332	107.45333333333329	43.91000000000001	46.2	4.8233333333333395	2.960000000000002	23	66	3	2	0.7
Jan 19 2021 06:00:00	130781.55932203389	87104.69491525424	321805.16949152545	212364.42372881356	1458804.6610169492	2770059.525423729	3600638.440677966	7707906.406779661	102.35423728813566	99.61355932203386	93.67796610169488	93.56440677966101	39.17118644067796	100.31186440677973	108.72033898305082	107.5271186440678	44.12711864406781	46.418644067796585	4.706779661016944	2.8305084745762725	20	72	3	3	0.7
Jan 19 2021 07:00:00	132350.31666666668	88010.88333333333	321227.55	212411.7	1491835.0333333334	2836311.0833333335	3599536.683333333	7672336.483333333	102.32000000000006	99.61166666666668	93.5966666666667	93.5716666666667	39.13999999999997	100.29500000000002	108.72500000000001	107.54333333333336	43.83833333333337	46.116666666666646	4.674999999999996	2.8050000000000015	20	79	3	5	1.1
Jan 19 2021 08:00:00	131445.13333333333	87277.13333333333	322474.13333333336	213095.76666666666	1466553.4	2825012.85	3529663.45	7546728.916666667	102.32000000000004	99.61666666666663	93.59833333333336	93.55833333333337	39.144999999999975	100.27000000000002	108.71499999999999	107.5483333333334	43.80333333333332	46.085000000000015	4.684999999999993	2.805000000000001	22	94	4	9	1.5
Jan 19 2021 09:00:00	128345.05084745762	85388.28813559322	324026.89830508473	213411.91525423728	1438994.372881356	2779329.4237288134	3451695.406779661	7418837.050847458	102.36949152542377	99.63898305084746	93.62881355932203	93.55423728813562	39.179661016949154	100.28983050847455	108.72881355932203	107.59661016949161	44.10338983050844	46.393220338983056	4.640677966101692	2.7728813559322045	23	90	6	8	1.3
Jan 19 2021 10:00:00	126313.58333333333	84153.93333333333	324373.35	213417.46666666667	1443052.9833333334	2767397.8	3413979.4166666665	7359693.733333333	102.35833333333332	99.64333333333327	93.63833333333328	93.57000000000004	39.188333333333325	100.30333333333334	108.75000000000001	107.61500000000004	44.271666666666654	46.57666666666668	4.601666666666665	2.7249999999999983	23	81	11	6	0.8
Jan 19 2021 11:00:00	125412.36666666667	83213.05	323494.9166666667	213140.78333333333	1440943.7666666666	2721390.283333333	3432155.5	7412956.616666666	102.39833333333333	99.6716666666666	93.68166666666666	93.62499999999999	39.20833333333334	100.33666666666672	108.80166666666678	107.68333333333334	44.636666666666656	46.93333333333335	4.59833333333333	2.701666666666666	23	63	21	4	0.6
Jan 19 2021 12:00:00	121819.28333333334	80277.28333333334	324126.2	212958.36666666667	1377013.4833333334	2590534.9833333334	3402421.05	7419241.9	102.44666666666669	99.69999999999995	93.71166666666667	93.63999999999996	39.205000000000005	100.32500000000003	108.79666666666675	107.66499999999999	45.36666666666667	47.675	4.505	2.608333333333331	17	50	31	3	0.6
Jan 19 2021 13:00:00	115104.56666666667	76199.03333333334	326348.93333333335	213040.91666666666	1284529.5	2428791.1333333333	3313799.5166666666	7307533.216666667	102.45333333333333	99.74166666666665	93.77500000000008	93.67499999999994	39.279999999999994	100.3883333333333	108.85333333333334	107.75500000000004	46.28666666666664	48.61666666666667	4.388333333333338	2.473333333333336	14	45	37	3	0.5
Jan 19 2021 14:00:00	108948.03389830509	72998.50847457627	328639.76271186443	213104.2711864407	1219599.4915254237	2317642.7118644067	3238125.525423729	7219388.457627119	102.535593220339	99.76949152542369	93.81355932203391	93.72033898305088	39.30338983050847	100.44406779661018	108.86949152542371	107.81694915254242	47.055932203389865	49.3864406779661	4.276271186440677	2.3627118644067804	13	46	37	3	0.6
Jan 19 2021 15:00:00	105242.45	71711.16666666667	329149.8	213412.78333333333	1206231.5166666666	2288445.6333333333	3194794.6	7141454.416666667	102.57666666666674	99.82166666666672	93.855	93.73499999999997	39.30833333333333	100.4733333333333	108.89	107.82333333333337	47.48000000000001	49.791666666666664	4.30166666666667	2.3750000000000018	15	59	26	3	0.7
Jan 19 2021 16:00:00	107433.31666666667	74615.65	329004.68333333335	214161.46666666667	1279593.4666666666	2398051.6	3188507.3	7070134.75	102.5266666666667	99.77333333333334	93.79500000000006	93.70833333333333	39.30333333333333	100.42166666666668	108.86833333333333	107.81333333333338	47.07999999999998	49.38166666666666	4.5866666666666625	2.6699999999999995	29	85	7	4	1.2
Jan 19 2021 17:00:00	110999.83333333333	76507.71666666666	328954.56666666665	215856.38333333333	1323250.3166666667	2560393.5833333335	3206533.033333333	7001363.916666667	102.40499999999997	99.71166666666657	93.74500000000005	93.65499999999996	39.24166666666668	100.40666666666668	108.81833333333341	107.77166666666669	45.85833333333338	48.16666666666664	4.820000000000003	2.9049999999999994	52	98	5	6	1.4
Jan 19 2021 18:00:00	111068.8	76272.55	329980.4666666667	217086.2	1326423.6	2636204.8	3191835.816666667	6929780.966666667	102.42666666666665	99.68999999999993	93.6983333333333	93.6533333333333	39.20666666666668	100.35166666666672	108.80333333333343	107.75833333333335	45.180000000000014	47.48833333333333	5.045	3.144999999999997	57	107	5	8	1.7
Jan 19 2021 19:00:00	109890.05	75496.38333333333	331268.2	217701.91666666666	1309725.9166666667	2644816	3155447.6666666665	6833851.266666667	102.385	99.69499999999992	93.68666666666664	93.65333333333332	39.20333333333334	100.36000000000004	108.79833333333343	107.74666666666667	44.990000000000016	47.29500000000001	5.1383333333333265	3.2550000000000034	56	106	5	7	1.7
Jan 19 2021 20:00:00	108772.93333333333	75079.6	331751.2	217957.45	1305728.4	2655449.6333333333	3144338.3	6795672.266666667	102.42166666666664	99.6849999999999	93.68166666666664	93.63999999999994	39.19833333333334	100.35666666666665	108.77166666666675	107.75000000000001	44.90833333333334	47.210000000000015	5.189999999999995	3.308333333333336	63	104	5	8	1.4
Jan 19 2021 21:00:00	105477.93333333333	72831.6	333293.23333333334	218910.8	1273500.3666666667	2639795.6166666667	3076472.8333333335	6649892.15	102.38333333333337	99.66499999999994	93.67	93.62333333333329	39.19666666666667	100.34166666666663	108.79166666666676	107.74000000000002	44.79333333333334	47.09333333333333	5.268333333333337	3.3883333333333367	68	98	5	8	1.1
Jan 19 2021 22:00:00	106276.74576271187	74223.38983050847	330532.9322033898	217815.9661016949	1304030.0169491526	2677604.6440677964	3137992.559322034	6759232.847457627	102.4101694915254	99.6661016949152	93.65932203389826	93.62033898305086	39.18983050847458	100.31525423728819	108.78813559322042	107.7322033898305	44.73559322033897	47.027118644067805	5.222033898305079	3.3661016949152573	57	83	5	5	1.3
Jan 19 2021 23:00:00	108251.71666666666	76099.71666666666	327916.3333333333	216714.61666666667	1347922.4	2728746.316666667	3191690.183333333	6844334.133333334	102.43833333333329	99.68333333333327	93.69666666666666	93.60666666666664	39.20333333333334	100.32500000000006	108.80833333333341	107.77333333333338	44.63166666666666	46.926666666666684	5.150000000000002	3.2749999999999972	53	75	4	3	1.3
Jan 20 2021 00:00:00	105515.83333333333	74766.71666666666	328523.2166666667	216199.73333333334	1327192.8666666667	2637241.9833333334	3138051.5166666666	6783502.633333334	102.42333333333335	99.70499999999993	93.71499999999999	93.64666666666662	39.22500000000001	100.35833333333335	108.845	107.81000000000004	45.38333333333333	47.67	4.9383333333333335	3.0716666666666685	48	73	4	3	1.3
Jan 20 2021 01:00:00	99975.81034482758	71707.87931034483	330143.1379310345	215855.1379310345	1277295.0862068965	2454545.1896551726	3034700.3620689656	6687583.517241379	102.45689655172416	99.74655172413794	93.7586206896552	93.68620689655172	39.28448275862065	100.3896551724138	108.9103448275862	107.86379310344829	46.85172413793105	49.1310344827586	4.6086206896551705	2.7258620689655175	43	68	4	2	1.0
Jan 20 2021 02:00:00	117361.98333333334	82733.71666666666	324623.55	216346.78333333333	1522400	3144466.8	3344229.8666666667	6934682.05	102.26833333333339	99.54500000000004	93.54166666666671	93.52500000000005	39.089999999999954	100.22999999999999	108.74666666666674	107.705	42.455000000000005	44.73666666666667	5.3916666666666675	3.528333333333335	40	65	3	2	0.9
Jan 20 2021 03:00:00	113925.86666666667	80841.96666666666	324397.05	215448.51666666666	1469638.7666666666	2924668.6333333333	3264059.283333333	6875894.283333333	102.3116666666667	99.63000000000001	93.61333333333339	93.55999999999999	39.16166666666666	100.31666666666669	108.81833333333343	107.79333333333342	43.86333333333333	46.135	5.054999999999999	3.1999999999999966	37	62	3	2	0.9
Jan 20 2021 04:00:00	113250.51666666666	80478.58333333333	324371.15	215301.5	1486639.9666666666	2914135.533333333	3229719.966666667	6831390.2	102.34500000000004	99.64666666666663	93.63000000000002	93.58333333333334	39.17499999999998	100.33166666666666	108.8266666666667	107.80000000000011	44.165	46.42499999999999	4.9816666666666665	3.108333333333331	32	64	3	2	0.6
Jan 20 2021 05:00:00	111926.86666666667	79097.68333333333	326401.01666666666	216204.26666666666	1470762.1	2901468.066666667	3134950.85	6649853.333333333	102.38666666666664	99.65166666666661	93.66499999999999	93.59500000000001	39.184999999999995	100.33000000000003	108.83333333333339	107.81500000000007	44.27666666666666	46.550000000000004	4.9366666666666665	3.08	30	66	3	3	0.7
Jan 20 2021 06:00:00	112634.36666666667	79731.76666666666	325105.2	215791.88333333333	1504468.9833333334	2924763.5833333335	3134763.6	6659399.566666666	102.36166666666671	99.65833333333333	93.69166666666665	93.59833333333334	39.184999999999995	100.35	108.85333333333341	107.83166666666672	44.376666666666665	46.646666666666675	4.838333333333336	2.9866666666666677	26	70	3	3	0.7
Jan 20 2021 07:00:00	114505.47457627118	81396.45762711864	323380.6271186441	215292.13559322033	1541601.1694915255	2972754.13559322	3186071.9322033897	6749940.474576271	102.35423728813564	99.65762711864404	93.6593220338983	93.58474576271183	39.18135593220339	100.34915254237292	108.84237288135596	107.83898305084749	44.245762711864415	46.505084745762716	4.827118644067798	2.964406779661017	28	69	3	3	1.1
Jan 20 2021 08:00:00	113253.55	80294.38333333333	324965.4666666667	216308.06666666668	1513414.9833333334	2949983.7666666666	3140835.716666667	6661406.2	102.40000000000002	99.69999999999992	93.645	93.61666666666669	39.193333333333335	100.34999999999998	108.8783333333333	107.85333333333331	44.28666666666667	46.548333333333325	4.865000000000003	3.011666666666667	36	75	5	7	1.6
Jan 20 2021 09:00:00	111376.98245614035	78759.75438596492	326794.98245614034	216854.56140350876	1493668.7192982456	2926780.736842105	3088144.1754385964	6550115.192982456	102.36140350877197	99.67192982456133	93.64912280701756	93.57894736842103	39.189473684210526	100.33508771929827	108.86842105263158	107.85087719298245	44.38421052631579	46.654385964912265	4.922807017543861	3.0684210526315776	45	79	7	10	1.3
Jan 20 2021 10:00:00	110263.93333333333	76985.6	331150.31666666665	219708.26666666666	1458703.1166666667	3011316.8833333333	4566430.783333333	13440085.416666666	102.40500000000004	99.64499999999998	93.61333333333333	93.57000000000002	39.15833333333332	100.26500000000001	104.80333333333331	103.1916666666666	44.084999999999994	46.33500000000002	5.036666666666665	3.1850000000000005	54	103	6	11	1.3
Jan 20 2021 11:00:00	111995.83333333333	77844.5	329393.35	219069.08333333334	1490088.7333333334	3111321.033333333	5596009.45	17652026.1	102.39000000000001	99.62499999999997	93.59333333333335	93.5616666666667	39.139999999999965	100.285	102.84666666666666	100.9483333333333	43.80166666666667	46.06333333333334	5.1766666666666685	3.325000000000001	48	77	11	6	1.4
Jan 20 2021 12:00:00	114194.68333333333	78954.43333333333	328938.06666666665	219184.85	1539054.8333333333	3213890.7	5729378.083333333	17984945.233333334	102.35000000000005	99.63333333333337	93.59333333333333	93.55499999999999	39.12166666666665	100.25999999999999	102.83666666666672	100.94333333333326	43.35000000000001	45.618333333333325	5.293333333333336	3.436666666666667	43	73	13	6	1.1
Jan 20 2021 13:00:00	120749.48333333334	82433.01666666666	327128.25	219381.81666666668	1626417.4666666666	3500287.3	6106228.066666666	19019576.833333332	102.26333333333332	99.53999999999998	93.51333333333329	93.47499999999998	39.04999999999999	100.18666666666667	102.73499999999999	100.87166666666667	41.86333333333333	44.14	5.911666666666664	4.051666666666667	52	65	17	6	0.8
Jan 20 2021 14:00:00	124683.95	85239	326972.36666666664	220406.26666666666	1670510.1333333333	3676374.9	6276013.083333333	19250332.166666668	102.22500000000004	99.49	93.465	93.42666666666668	39.021666666666654	100.15499999999997	102.67666666666665	100.82333333333334	40.79833333333333	43.07500000000001	6.428333333333333	4.558333333333333	47	74	11	5	0.9
Jan 20 2021 15:00:00	123403.62711864407	84718.71186440678	327424.23728813557	220967.06779661018	1641689.7627118644	3615200.13559322	6248542.389830508	19272487.898305085	102.24915254237288	99.50508474576269	93.47457627118642	93.45084745762712	39.025423728813536	100.14915254237287	102.69491525423723	100.83728813559324	40.95084745762713	43.22711864406781	6.550847457627117	4.681355932203389	47	78	8	5	1.1
Jan 20 2021 16:00:00	121755.48333333334	84414.68333333333	327677.68333333335	221042.06666666668	1630250.9666666666	3567980	6211370.616666666	19157888.766666666	102.2216666666667	99.52166666666669	93.49166666666672	93.445	39.03166666666665	100.16666666666664	102.70166666666664	100.84999999999998	41.16833333333333	43.43166666666665	6.476666666666668	4.629999999999999	52	83	6	5	1.3
Jan 20 2021 17:00:00	117648.56666666667	82494.25	329296.05	221881.73333333334	1572836.1666666667	3451570.6333333333	6094147.616666666	18863829.833333332	102.20500000000003	99.53	93.49499999999998	93.46166666666664	39.05499999999997	100.16166666666665	102.71999999999994	100.84999999999998	41.566666666666656	43.83500000000001	6.470000000000002	4.646666666666666	51	91	4	6	1.6
Jan 20 2021 18:00:00	115078.6	80915.61666666667	332037.3	223400.33333333334	1509887.5	3380720.1	6039259.166666667	18507593.8	102.2816666666667	99.51333333333332	93.49333333333331	93.46499999999997	39.03999999999998	100.1666666666666	102.69499999999992	100.84500000000003	41.529999999999994	43.791666666666664	6.679999999999999	4.859999999999999	64	93	4	7	1.9
Jan 20 2021 19:00:00	113353.01666666666	79717.23333333334	336195.01666666666	225718.8	1463698.0833333333	3384300.7333333334	5999260.883333334	18036389.366666667	102.22333333333336	99.47666666666665	93.48166666666667	93.42833333333336	39.01999999999999	100.14333333333336	102.67833333333331	100.8183333333333	40.98499999999999	43.24166666666665	7.001666666666668	5.146666666666665	66	105	4	9	1.9
Jan 20 2021 20:00:00	107954.41666666667	76711.25	337407.23333333334	226417.9	1426069.5666666667	3251627.283333333	5756570.966666667	17466493.633333333	102.23999999999998	99.51666666666667	93.52833333333338	93.47833333333337	39.049999999999976	100.19999999999995	102.70333333333332	100.8633333333333	41.59833333333333	43.86500000000001	6.831666666666667	5.011666666666668	79	116	5	11	1.3
Jan 20 2021 21:00:00	106358	76250.91666666667	335827.56666666665	225715.35	1430770.95	3237263.7666666666	5784130.933333334	17764674	102.32	99.51166666666664	93.52999999999997	93.48	39.05166666666665	100.21000000000001	102.72499999999995	100.86333333333329	41.8	44.05833333333332	6.723333333333337	4.8999999999999995	67	96	5	7	1.4
Jan 20 2021 22:00:00	105631.4	76387.86666666667	334602.88333333336	224821.1	1447849.7666666666	3253795.4833333334	5839780.35	18063140.233333334	102.27833333333338	99.52833333333334	93.535	93.47666666666663	39.06166666666664	100.18666666666665	102.72999999999996	100.88499999999996	41.883333333333326	44.144999999999996	6.743333333333334	4.928333333333332	60	89	4	6	1.1
Jan 20 2021 23:00:00	105239.94915254238	76413.13559322034	334332.0847457627	223969.2033898305	1470612.1694915255	3294482.593220339	5887861.983050847	18227371.525423728	102.27457627118649	99.54237288135594	93.52372881355932	93.46949152542373	39.05932203389828	100.18474576271184	102.71016949152535	100.87457627118636	41.78135593220338	44.04745762711864	6.73728813559322	4.918644067796609	54	84	4	5	1.1
Jan 21 2021 00:00:00	104377.85	76381.31666666667	332491.63333333336	223205.41666666666	1479415.65	3252898.1166666667	5903696.95	18464443.766666666	102.2616666666667	99.55833333333337	93.53666666666668	93.49500000000005	39.07499999999995	100.20999999999997	102.74166666666663	100.89166666666662	42.24666666666667	44.48666666666666	6.585	4.766666666666667	49	78	4	4	1.1
Jan 21 2021 01:00:00	98494.76666666666	72816.35	333848.5333333333	222883.23333333334	1404178.0833333333	2956181.95	5674813.883333334	18210753.633333333	102.34500000000001	99.60999999999997	93.59500000000001	93.56166666666668	39.164999999999985	100.27666666666669	102.85333333333332	100.9333333333333	44.2	46.44333333333334	6.121666666666667	4.288333333333333	46	75	4	4	1.1
Jan 21 2021 02:00:00	96925.03333333334	71988.18333333333	334568.63333333336	222899.95	1396961.05	2920017.9833333334	5659510.083333333	18221967.366666667	102.39000000000003	99.65999999999993	93.63333333333334	93.57833333333335	39.18333333333332	100.27833333333338	102.85833333333338	100.97500000000004	44.611666666666686	46.86666666666665	6.068333333333332	4.2383333333333315	46	73	4	3	1.0
Jan 21 2021 03:00:00	96598.43333333333	71686.1	335447.05	223520.21666666667	1396143.0333333334	2934734.4	5691926.333333333	18210829.6	102.41999999999999	99.65999999999995	93.66	93.59833333333333	39.180000000000014	100.3066666666667	102.82999999999997	100.98333333333332	44.51500000000002	46.76666666666666	6.191666666666661	4.363333333333336	46	71	3	3	0.9
Jan 21 2021 04:00:00	97477.95	72241.46666666666	335012.9	223160.5	1408764.0166666666	2963807.533333333	5776726.45	18429040.833333332	102.3300000000001	99.64	93.62666666666665	93.56666666666668	39.18166666666666	100.29000000000002	102.82833333333336	100.94999999999996	44.39166666666665	46.63500000000001	6.334999999999996	4.498333333333335	45	71	3	3	0.9
Jan 21 2021 05:00:00	97333.4	71868.8	336286.76666666666	223802.06666666668	1410479.0166666666	2964005.5166666666	5772200.666666667	18406912.633333333	102.35333333333338	99.64499999999995	93.62500000000003	93.57000000000002	39.186666666666675	100.29500000000007	102.85	100.97999999999996	44.46333333333333	46.70333333333336	6.441666666666667	4.619999999999996	45	70	3	3	0.9
Jan 21 2021 06:00:00	99472.15	72985.93333333333	336163.5	223815.46666666667	1427128.8166666667	3002799.4	5894105.583333333	18860426.3	102.37500000000004	99.63666666666664	93.59666666666666	93.56333333333332	39.176666666666684	100.29166666666667	102.80833333333337	100.95333333333328	44.38499999999997	46.62500000000004	6.775000000000002	4.981666666666667	41	69	3	3	0.8
Jan 21 2021 07:00:00	103271.54237288136	75024.18644067796	334508.8813559322	223188.77966101695	1481253.0338983051	3079615.5762711866	6046640.644067797	19516006.33898305	102.33728813559327	99.62881355932204	93.60508474576274	93.59152542372883	39.16101694915254	100.29830508474578	102.85084745762714	100.93728813559316	44.2440677966102	46.494915254237256	7.08474576271187	5.325423728813561	36	66	2	2	0.8
Jan 21 2021 08:00:00	105030.05	75887.65	334721.61666666664	223428.23333333334	1494981.8833333333	3110987.533333333	6156279.9	19856622.3	102.3733333333334	99.62333333333332	93.58500000000001	93.55000000000001	39.14833333333333	100.23166666666667	102.82500000000002	100.9366666666666	44.13333333333335	46.374999999999986	7.35833333333334	5.674999999999995	39	69	3	3	0.8
Jan 21 2021 09:00:00	105135.75862068965	75531.96551724138	335580.7413793103	223772.12068965516	1495307.5	3115266.603448276	6155889.637931035	19838197.137931034	102.31206896551728	99.63620689655168	93.5844827586207	93.5551724137931	39.16724137931035	100.26551724137929	102.82586206896552	100.93793103448273	44.17758620689656	46.41379310344823	7.525862068965516	5.779310344827591	42	64	5	3	0.8
Jan 21 2021 10:00:00	104945.66666666667	75281.11666666667	336080.01666666666	224159.18333333332	1501816.9333333333	3113565.5	6195981.716666667	19916394.366666667	102.31000000000003	99.63999999999997	93.60666666666667	93.56333333333335	39.16999999999998	100.27666666666663	102.82833333333328	100.93666666666665	44.20833333333336	46.46499999999997	7.603333333333341	5.818333333333339	39	60	6	3	0.8
Jan 21 2021 11:00:00	104523.88333333333	75343.83333333333	336583.98333333334	224434.45	1500345.0333333334	3117251.3333333335	6222827	19924635.733333334	102.32500000000006	99.61999999999999	93.58333333333334	93.55833333333338	39.16166666666664	100.2233333333333	102.81499999999996	100.92666666666663	44.20166666666666	46.438333333333354	7.711666666666664	5.883333333333327	40	63	5	3	0.8
Jan 21 2021 12:00:00	103804.83333333333	74795.56666666667	337002.7166666667	224759.8	1488792.1833333333	3097570.55	6234260.65	19973651.533333335	102.3483333333334	99.64666666666666	93.60666666666664	93.58333333333333	39.17499999999998	100.27333333333331	102.80999999999997	100.94166666666663	44.28	46.529999999999994	7.766666666666663	5.936666666666662	39	60	7	3	0.9
Jan 21 2021 13:00:00	101769.98333333334	74068.21666666666	337973.05	225438.6	1477348.15	3061709.6	6179595.383333334	19824805.566666666	102.32000000000008	99.64166666666668	93.59500000000001	93.57000000000001	39.18166666666664	100.26333333333332	102.82166666666664	100.9266666666666	44.44666666666665	46.69500000000001	7.794999999999998	5.954999999999996	43	66	5	3	1.0
Jan 21 2021 14:00:00	100867.35	73757.35	338431.7166666667	225599.63333333333	1473537.7333333334	3055367.933333333	6179522.966666667	19844137.8	102.35000000000004	99.66666666666667	93.60666666666667	93.57333333333335	39.181666666666665	100.29000000000003	102.82833333333332	100.93833333333328	44.481666666666676	46.721666666666664	7.858333333333333	6.029999999999998	42	68	5	3	0.9
Jan 21 2021 15:00:00	100624.74576271187	74016.35593220338	337540.16949152545	225765.69491525425	1481138.06779661	3062789.6779661016	6205015.220338983	19990260.20338983	102.32033898305086	99.65084745762707	93.58983050847458	93.58474576271188	39.18813559322034	100.26779661016948	102.82711864406778	100.94576271186436	44.43898305084744	46.68135593220339	7.9135593220338984	6.074576271186441	40	67	4	3	1.0
Jan 21 2021 16:00:00	99752.95	73908.18333333333	338041.88333333336	225990.4	1470266.4	3038172.7	6202978.433333334	20028124.766666666	102.32833333333336	99.655	93.59999999999998	93.59666666666665	39.17833333333333	100.27666666666666	102.84333333333335	100.9366666666666	44.543333333333344	46.781666666666666	7.888333333333331	6.054999999999998	43	72	3	4	1.2
Jan 21 2021 17:00:00	99426.85	74098.46666666666	338483.86666666664	226584.35	1450990.4166666667	3031361.933333333	6257127.966666667	20153390.233333334	102.32500000000007	99.62166666666667	93.6116666666667	93.57500000000003	39.16333333333332	100.30166666666668	102.82000000000004	100.92499999999993	44.415000000000006	46.64999999999999	7.965000000000007	6.151666666666667	43	75	3	5	1.4
Jan 21 2021 18:00:00	98443.26666666666	73872.2	338592.18333333335	226616.86666666667	1425149.7333333334	2984858.466666667	6247868.283333333	20239976.833333332	102.36333333333339	99.63333333333331	93.6133333333333	93.57833333333335	39.18666666666666	100.30499999999999	102.835	100.955	44.61000000000001	46.84499999999998	7.964999999999994	6.138333333333339	41	77	3	5	1.3
Jan 21 2021 19:00:00	97872.66666666667	73559.98333333334	339172.85	226990.95	1425389.7166666666	2987726.6	6235455.216666667	20223300.333333332	102.39500000000002	99.62666666666665	93.61666666666669	93.5816666666667	39.18500000000001	100.32666666666667	102.82333333333335	100.94499999999995	44.55333333333333	46.79166666666668	8.001666666666665	6.1816666666666675	45	80	3	6	1.1
Jan 21 2021 20:00:00	96700.3	73020.91666666667	339052.2833333333	227370.98333333334	1395513.0666666667	2941633.283333333	6211832.7	20187482.366666667	102.37333333333338	99.63999999999996	93.62166666666668	93.57333333333335	39.18499999999999	100.3383333333333	102.81833333333331	100.96000000000004	44.64500000000001	46.87999999999999	8.001666666666667	6.183333333333338	43	77	3	6	1.2
Jan 21 2021 21:00:00	97405.45	73729.35	338175.81666666665	226848.36666666667	1418885.5	2971039.1333333333	6289929.366666666	20531408.6	102.34333333333339	99.65666666666668	93.62500000000001	93.58000000000001	39.18999999999998	100.30833333333335	102.84166666666667	100.95499999999993	44.57000000000001	46.803333333333335	8.045	6.231666666666666	36	74	3	5	1.3
Jan 21 2021 22:00:00	95196.75	72504.25	339968.05	227493.21666666667	1405475.3166666667	2945010.3333333335	6215104.216666667	20275478.533333335	102.33333333333336	99.65666666666667	93.61999999999999	93.57333333333335	39.190000000000005	100.30999999999995	102.83666666666666	100.96833333333335	44.68166666666666	46.91999999999998	8.046666666666669	6.216666666666669	42	71	3	4	1.1
Jan 21 2021 23:00:00	94861.78333333334	72698.95	339290.5333333333	227183.78333333333	1405714.05	2940609.15	6282974.216666667	20532880.666666668	102.40500000000006	99.62500000000001	93.63333333333337	93.56666666666668	39.193333333333335	100.29833333333335	102.83333333333334	100.96833333333326	44.675000000000004	46.90499999999998	8.053333333333333	6.23	30	65	3	3	1.1
Jan 22 2021 00:00:00	95507.81355932204	73504.22033898305	338453.1186440678	227132.35593220338	1432475.372881356	2991447.0169491526	6355805.593220339	20722561.86440678	102.34915254237295	99.63559322033902	93.61355932203392	93.56271186440678	39.169491525423716	100.2881355932203	102.80169491525425	100.97118644067793	44.34576271186441	46.57457627118645	8.150847457627119	6.327118644067797	30	64	3	3	1.1
Jan 22 2021 01:00:00	101025.45	77654.61666666667	336720.3333333333	227569.03333333333	1513980.75	3257241.7	6663933.633333334	21375859.1	102.26999999999997	99.55166666666669	93.55500000000004	93.49000000000001	39.094999999999985	100.20666666666662	102.71499999999995	100.89833333333333	42.69333333333334	44.95000000000001	8.805000000000003	6.991666666666668	27	62	3	3	1.0
Jan 22 2021 02:00:00	101596.25	78166.21666666666	336765.5333333333	227887.16666666666	1527902.7666666666	3293990.15	6666208.2	21365310.666666668	102.2566666666667	99.57500000000003	93.57166666666672	93.50500000000002	39.08666666666663	100.21666666666664	102.72333333333329	100.9016666666666	42.49666666666666	44.75166666666669	8.901666666666667	7.096666666666666	22	59	2	2	0.9
Jan 22 2021 03:00:00	100792.61666666667	78195.83333333333	335843	227099.38333333333	1550752.7333333334	3287671.25	6677111.783333333	21582428.3	102.27666666666673	99.56166666666668	93.55166666666672	93.51666666666668	39.09833333333331	100.21166666666664	102.73833333333332	100.90833333333327	42.728333333333346	44.96333333333334	8.818333333333333	7.006666666666666	20	57	2	2	0.8
Jan 22 2021 04:00:00	101713.2	79125.01666666666	335928.8	227039.2	1583765.8333333333	3359491.283333333	6783512.366666666	21754671.733333334	102.26500000000003	99.5466666666667	93.55500000000004	93.49333333333335	39.08333333333332	100.21166666666663	102.71666666666663	100.89666666666662	42.39499999999999	44.64833333333332	8.916666666666668	7.1133333333333315	22	56	2	2	0.8
Jan 22 2021 05:00:00	99775.03333333334	78073.68333333333	336028.61666666664	227297.76666666666	1570642.9333333333	3294411.2666666666	6722318.5	21717831.1	102.30666666666667	99.57833333333335	93.55666666666671	93.49833333333336	39.10166666666664	100.20833333333327	102.73166666666661	100.90833333333329	42.721666666666664	44.97333333333335	8.868333333333334	7.06166666666667	23	55	2	2	0.9
