,Time,T1,R1,T2,R2,T3,R3,T4,R4,T5,R5,T6,R6,T7,R7,T8,R8,TEMP_BME,TEMP,HUM_BME,HUM,PM10,Biossido di Azoto,Biossido Zolfo,Ozono,Ossido di Carbonio
1181,2021-11-11 14:00:00,92.11166666666664,9374945.016666668,90.58500000000002,9280390.65,101.91166666666668,6118464.7,101.39333333333336,6531937.566666666,107.58333333333331,90521205.4,106.90833333333332,112009220.53333332,500.0,499000000.0,104.49166666666666,129244710.66666669,2.0,38.766666666666666,21.5,14.2,22,26,2,19,1.0
1182,2021-11-11 15:00:00,92.17627118644072,10836395.559322031,90.59999999999998,10950622.576271186,101.9322033898305,4223654.745762712,101.41525423728817,4089635.423728813,107.61525423728816,21646533.0,106.91186440677969,44210235.45762712,500.0,499000000.0,104.52033898305083,108513434.84745765,2.0,39.52881355932204,21.5,14.09322033898305,22,35,2,10,1.2
1183,2021-11-11 16:00:00,92.28166666666668,12804309.8,90.70833333333331,12952996.633333333,102.04833333333332,3906833.633333333,101.49166666666667,3731353.0833333335,107.69833333333332,8957149.683333334,106.99166666666666,23138379.266666666,500.0,499000000.0,104.535,99241898.53333332,2.0,40.891666666666666,21.5,13.268333333333333,29,50,5,3,1.3
1184,2021-11-11 17:00:00,92.28666666666663,14198518.3,90.7316666666666,14222222.0,102.07666666666664,3815898.2666666666,101.5,3637750.2666666666,107.72999999999996,6678333.0,107.02166666666666,17385505.566666666,500.0,499000000.0,104.54333333333336,98153296.66666669,2.0,41.351666666666674,21.5,12.856666666666662,35,61,7,3,1.5
1185,2021-11-11 18:00:00,92.30833333333334,14222222.0,90.7233333333333,14222222.0,102.07666666666664,3847472.316666667,101.51,3670479.0,107.7133333333333,5931940.783333333,107.01999999999998,15119957.116666667,500.0,499000000.0,104.55,97792546.13333334,2.0,41.223333333333336,21.5,12.825,38,61,7,3,1.9
1186,2021-11-11 19:00:00,92.30833333333334,14340740.533333331,90.785,14992592.466666669,102.07999999999996,3618125.066666667,101.48,3465653.8833333333,107.7366666666667,5250226.383333334,107.03166666666668,13241403.833333334,500.0,499000000.0,104.54500000000002,93054026.26666668,2.0,41.725000000000016,21.5,12.433333333333332,40,57,6,3,2.1
1187,2021-11-11 20:00:00,92.29833333333336,15229629.533333331,90.72666666666666,15970370.366666667,102.08666666666662,3545399.7666666666,101.51000000000003,3435610.2,107.71833333333332,5100901.55,107.01833333333332,12791011.433333334,500.0,499000000.0,104.53833333333336,95881583.86666666,2.0,41.406666666666666,21.5,12.623333333333331,45,57,7,4,1.8
1188,2021-11-11 21:00:00,92.275,15851851.833333334,90.71166666666667,15970370.366666667,102.085,3484224.3833333333,101.515,3404637.35,107.71166666666672,5122855.5,107.01333333333332,13016378.966666669,500.0,499000000.0,104.54333333333332,100092462.66666669,2.0,41.14166666666667,21.5,12.668333333333331,43,50,6,3,1.2
1189,2021-11-11 22:00:00,92.30333333333336,15140740.633333333,90.72499999999997,15733333.3,102.08499999999998,3433704.316666667,101.52333333333334,3396773.833333333,107.71999999999998,5341541.266666667,107.04166666666666,13660929.2,500.0,499000000.0,104.57000000000002,105796245.2,2.0,41.535,21.5,12.365,39,41,4,3,1.2
1190,2021-11-11 23:00:00,92.21355932203392,14841294.169491526,90.6305084745762,14674199.45762712,102.02203389830508,3890337.389830508,101.45254237288134,3862118.3220338975,107.628813559322,6105047.898305085,106.96271186440676,15381925.084745765,500.0,499000000.0,104.5152542372881,119892835.66101696,2.0,39.94576271186441,21.5,13.164406779661018,33,35,3,3,1.1
1191,2021-11-12 00:00:00,91.97499999999997,14637036.866666667,90.42,14222222.0,101.8266666666667,4600208.433333334,101.35666666666664,4503947.516666667,107.45833333333331,7542810.1,106.78,18294295.133333333,500.0,499000000.0,104.415,132723199.6,2.0,35.72666666666667,21.5,15.966666666666669,26,32,2,2,1.0
1192,2021-11-12 01:00:00,91.99,14079999.8,90.42,13416296.2,101.84,4732729.7,101.36000000000006,4629032.95,107.48166666666664,9472813.916666666,106.80666666666664,21490503.73333333,500.0,499000000.0,104.43166666666669,136322166.26666668,2.0,36.035,21.5,15.69333333333333,26,29,2,2,1.0
1193,2021-11-12 02:00:00,92.02333333333333,13368888.8,90.475,12800000.0,101.88833333333336,4602632.016666667,101.38333333333335,4525332.85,107.50833333333335,11028914.55,106.8316666666667,24531679.866666667,500.0,499000000.0,104.45166666666668,135819783.46666667,2.0,37.156666666666666,21.5,14.691666666666666,25,27,1,3,1.0
1194,2021-11-12 03:00:00,92.01333333333334,12918518.5,90.44333333333331,12664242.466666669,101.88833333333336,4879814.183333334,101.37833333333336,4770073.633333334,107.5283333333333,13326254.083333334,106.82166666666664,28442238.966666665,500.0,499000000.0,104.43833333333332,140547615.86666667,2.0,36.391666666666666,21.5,15.086666666666666,22,27,1,3,1.0
1195,2021-11-12 04:00:00,92.1083333333333,12780606.066666666,90.54166666666664,12470303.133333333,101.96000000000002,4621705.6,101.42166666666664,4539322.316666666,107.56333333333336,12512942.25,106.90500000000002,28317739.53333333,500.0,499000000.0,104.48666666666664,140071976.8,2.0,37.67833333333333,21.5,13.918333333333331,20,23,1,3,0.9
1196,2021-11-12 05:00:00,92.04500000000002,12761212.133333333,90.45333333333332,12412121.333333334,101.89166666666668,5005887.366666666,101.38166666666667,4837658.0,107.50666666666667,11140918.666666666,106.82833333333336,26091570.166666668,500.0,499000000.0,104.45333333333336,143189095.86666667,2.0,36.58333333333333,21.5,14.496666666666666,19,24,2,3,0.9
1197,2021-11-12 06:00:00,92.10333333333332,12703030.333333334,90.49499999999996,12240808.25,101.94833333333334,4845458.666666667,101.415,4576820.35,107.58333333333331,9120472.4,106.85833333333336,22648546.866666667,500.0,499000000.0,104.47166666666666,132611878.4,2.0,37.318333333333335,21.5,13.980000000000002,19,28,2,3,1.1
1198,2021-11-12 07:00:00,92.05762711864408,12800000.0,90.41525423728812,12760554.711864406,101.8542372881356,5236091.949152542,101.36440677966108,4868593.610169492,107.47288135593216,9974281.20338983,106.78305084745764,23932694.0,500.0,499000000.0,104.38474576271186,130867800.6779661,2.0,35.559322033898304,21.5,15.244067796610173,21,32,3,3,1.3
1199,2021-11-12 08:00:00,92.05333333333334,12871111.1,90.4716666666667,12703030.333333334,101.90666666666668,5333476.283333333,101.39666666666668,5125409.483333333,107.56166666666674,18531314.53333333,106.84833333333329,36172128.63333333,500.0,499000000.0,104.45666666666672,127214263.2,2.0,36.7,21.5,14.783333333333337,23,36,5,3,1.4
1200,2021-11-12 09:00:00,91.98666666666664,11966060.833333334,90.38666666666664,11526464.933333334,101.87333333333332,7872967.733333333,101.3783333333333,8728284.55,107.49833333333332,78859302.0,106.8033333333333,101929196.2,500.0,499000000.0,104.40666666666668,142945254.4,2.0,35.855,21.5,15.406666666666672,23,35,4,6,1.0
1201,2021-11-12 10:00:00,91.95666666666664,10863092.8,90.40666666666662,10324786.583333334,101.87000000000002,8592463.733333332,101.38999999999996,10088869.766666668,107.47999999999996,107653555.46666668,106.78833333333334,130576627.06666666,500.0,499000000.0,104.41833333333332,146378123.73333332,2.0,35.568333333333335,21.5,15.869999999999996,19,23,3,14,0.9
1202,2021-11-12 11:00:00,91.89333333333336,10061050.25,90.29000000000002,9684004.966666669,101.74666666666664,11474585.366666667,101.30833333333338,15459057.95,107.38500000000003,144981588.53333333,106.71999999999991,160283488.0,500.0,499000000.0,104.34000000000006,152153143.2,2.0,33.47333333333333,21.5,17.648333333333333,18,25,4,15,0.9
1203,2021-11-12 12:00:00,91.96333333333337,9389010.95,90.41000000000004,9132698.266666668,101.89500000000002,10455499.416666666,101.44666666666669,14159616.416666666,107.475,149035656.0,106.79833333333328,162208529.33333334,500.0,499000000.0,104.44833333333332,148415296.8,2.0,35.474999999999994,21.5,16.55833333333333,17,26,3,18,0.9
1204,2021-11-12 13:00:00,91.835,9010793.466666669,90.2716666666667,8553650.466666667,101.77166666666665,12001530.466666669,101.27333333333344,16343913.133333333,107.35833333333332,164030175.73333332,106.69333333333329,173268175.46666667,500.0,499000000.0,104.32666666666674,153090803.46666667,2.0,33.21499999999998,21.5,18.541666666666654,19,29,3,18,1.0
1205,2021-11-12 14:00:00,91.95,8955311.166666666,90.36833333333335,8845909.416666666,101.87000000000003,7306205.35,101.36000000000004,8413582.25,107.5116666666666,102821770.53333332,106.78166666666664,124458331.06666666,500.0,499000000.0,104.38500000000003,135698530.0,2.0,35.108333333333334,21.5,17.45333333333333,18,30,2,17,1.0
1206,2021-11-12 15:00:00,91.9864406779661,10597131.966101697,90.3508474576271,10369021.050847458,101.8813559322034,4792955.203389831,101.35932203389828,4688253.033898305,107.4457627118644,27898343.610169493,106.78813559322032,52210216.61016949,500.0,499000000.0,104.36949152542375,112371320.81355932,2.0,35.13559322033898,21.5,17.96440677966102,21,35,2,11,1.1
1207,2021-11-12 16:00:00,91.9683333333333,12397037.166666666,90.38166666666667,12063030.533333331,101.85333333333334,4830705.083333333,101.38666666666664,4494156.133333334,107.47166666666664,10932360.583333334,106.79333333333332,27829756.7,500.0,499000000.0,104.365,107688550.26666668,2.0,35.35333333333333,21.5,17.866666666666667,25,51,4,3,1.4
1208,2021-11-12 17:00:00,92.01666666666664,13771851.7,90.40499999999996,13250370.3,101.88,4698535.733333333,101.36833333333333,4419635.583333333,107.46333333333328,7470151.05,106.80666666666666,19776642.433333334,500.0,499000000.0,104.38666666666668,111422836.8,2.0,35.486666666666665,21.5,17.381666666666664,30,56,6,3,1.5
1209,2021-11-12 18:00:00,91.96166666666667,14222222.0,90.40666666666668,13914073.9,101.86000000000004,4613004.666666667,101.38666666666671,4328082.633333334,107.47666666666665,6503564.716666667,106.79500000000002,16918555.566666666,500.0,499000000.0,104.37166666666673,110040151.06666666,2.0,35.40833333333333,21.5,17.395,33,52,4,3,1.8
1210,2021-11-12 19:00:00,92.02166666666668,14222222.0,90.45166666666668,14222222.0,101.97000000000004,4583364.733333333,101.44666666666669,4294410.233333333,107.56333333333336,6169990.95,106.8583333333333,15786338.016666668,500.0,499000000.0,104.43166666666671,113795590.13333334,2.0,36.28666666666666,21.5,16.58166666666667,37,50,4,3,2.0
1211,2021-11-12 20:00:00,92.01833333333332,14251851.65,90.44000000000004,14222222.0,101.94166666666663,4438422.666666667,101.48666666666672,4194293.183333333,107.52166666666676,6009977.25,106.83666666666666,15233165.7,500.0,499000000.0,104.40833333333336,110711156.13333334,2.0,35.91833333333334,21.5,16.621666666666663,35,48,4,3,1.8
1212,2021-11-12 21:00:00,91.98166666666668,14844444.3,90.40333333333336,14222222.0,101.92833333333336,4386458.883333334,101.44666666666664,4192494.683333333,107.4766666666666,5864645.65,106.81166666666668,14877282.433333334,500.0,499000000.0,104.39666666666672,114724285.6,2.0,35.645,21.5,16.56333333333333,37,48,4,3,1.7
1213,2021-11-12 22:00:00,92.02666666666664,14370370.166666666,90.4466666666667,14222222.0,101.96833333333332,4301241.216666667,101.41833333333336,4127722.933333333,107.5766666666667,5921150.083333333,106.855,15185280.666666666,500.0,499000000.0,104.45000000000005,118401206.8,2.0,36.47333333333333,21.5,15.80166666666667,37,41,4,3,1.8
1214,2021-11-12 23:00:00,92.14067796610168,14282485.661016949,90.59491525423726,14222222.0,102.06949152542369,3832398.966101695,101.5457627118644,3749160.745762712,107.6542372881355,5532687.169491526,106.98135593220336,14554671.694915254,500.0,499000000.0,104.5152542372882,110229449.08474576,2.0,38.69152542372882,21.5,14.38813559322034,34,37,3,3,1.6
1215,2021-11-13 00:00:00,92.37166666666668,14222222.0,90.785,14222222.0,102.28333333333336,3361063.55,101.69499999999998,3366567.9166666665,107.82333333333334,5110977.433333334,107.12333333333336,13833598.816666666,500.0,499000000.0,104.63000000000002,108558554.93333334,2.0,41.97833333333334,21.5,11.884999999999998,34,39,4,3,1.4
1216,2021-11-13 01:00:00,92.40000000000003,14429629.433333334,90.81833333333336,15022222.1,102.27833333333336,3257902.066666667,101.72666666666665,3279845.35,107.83833333333334,5067874.233333333,107.16166666666668,13710379.083333334,500.0,499000000.0,104.65,106366804.93333334,2.0,42.20166666666668,21.5,11.676666666666668,30,32,3,3,1.3
1217,2021-11-13 02:00:00,92.36500000000002,14548147.983333332,90.79166666666666,15324444.366666667,102.26,3256940.433333333,101.7133333333333,3294868.95,107.83166666666668,5186827.116666666,107.11,14036592.683333334,500.0,499000000.0,104.63833333333336,109239873.46666668,2.0,42.121666666666655,21.5,11.65166666666667,29,31,3,3,1.2
1218,2021-11-13 03:00:00,92.42000000000004,14311110.9,90.80499999999998,14725925.766666668,102.2516666666667,3328894.283333333,101.71999999999996,3355777.183333333,107.82999999999998,5364420.433333334,107.13499999999996,14514408.883333333,500.0,499000000.0,104.64,111426989.2,2.0,42.04666666666667,21.5,11.610000000000005,26,28,3,3,1.1
1219,2021-11-13 04:00:00,92.43500000000002,14281481.266666668,90.79,14518518.333333334,102.27166666666672,3433950.9,101.72999999999998,3446307.9833333334,107.825,5559561.533333333,107.135,14990447.483333332,500.0,499000000.0,104.62166666666666,112497657.2,2.0,41.77333333333334,21.5,11.748333333333331,24,26,2,2,1.1
1220,2021-11-13 05:00:00,92.36833333333334,14222222.0,90.80333333333331,14222222.0,102.2716666666667,3548966.45,101.74333333333328,3517443.316666667,107.83166666666668,5725223.35,107.13666666666664,15348360.4,500.0,499000000.0,104.64500000000002,112965485.86666666,2.0,41.885,21.5,11.791666666666666,23,27,3,2,1.1
1221,2021-11-13 06:00:00,92.35666666666673,14179124.366666667,90.7633333333333,14198518.3,102.2483333333334,3685043.2,101.7266666666666,3624250.216666667,107.81333333333332,5967992.016666667,107.12833333333332,15924821.183333334,500.0,499000000.0,104.63,114968911.2,2.0,41.71833333333333,21.5,11.986666666666665,21,28,3,2,1.0
1222,2021-11-13 07:00:00,92.4254237288136,14222222.0,90.7779661016949,14222222.0,102.2610169491526,3692230.06779661,101.72711864406776,3634877.881355932,107.82033898305085,6423491.237288136,107.12372881355932,16739613.949152542,500.0,499000000.0,104.63220338983052,115383468.88135593,2.0,41.693220338983046,21.5,12.072881355932203,18,29,3,2,1.0
1223,2021-11-13 08:00:00,92.33166666666664,14222222.0,90.76166666666668,14222222.0,102.24166666666672,3712896.85,101.7433333333333,3669187.8333333335,107.8,7138594.3,107.11666666666667,18173358.366666667,500.0,499000000.0,104.6083333333334,115059411.06666666,2.0,41.43166666666666,21.5,12.284999999999998,18,30,3,3,1.1
1224,2021-11-13 09:00:00,92.34833333333336,14222222.0,90.7666666666667,14222222.0,102.24000000000002,3665630.8333333335,101.73333333333328,3634994.533333333,107.82000000000002,7136763.783333333,107.12333333333328,18315214.4,500.0,499000000.0,104.62333333333332,109500601.2,2.0,41.56500000000001,21.5,12.22833333333333,19,30,3,3,1.0
1225,2021-11-13 10:00:00,92.27333333333333,14222222.0,90.74999999999996,14222222.0,102.24500000000003,3748586.816666667,101.70666666666664,3718107.45,107.83666666666662,8293963.85,107.11666666666665,20544717.23333333,500.0,499000000.0,104.62166666666673,112927055.6,2.0,41.21333333333335,21.5,12.475,21,32,4,3,1.1
1226,2021-11-13 11:00:00,92.26333333333334,14222222.0,90.71999999999996,14222222.0,102.23833333333336,3756314.15,101.69499999999998,3761293.483333333,107.76666666666664,8350709.05,107.08166666666664,20907247.166666668,500.0,499000000.0,104.575,115212893.73333332,2.0,40.66,21.5,12.856666666666667,22,31,4,4,1.2
1227,2021-11-13 12:00:00,92.29333333333332,14222222.0,90.75000000000004,14222222.0,102.24500000000008,3711618.75,101.7183333333333,3748787.75,107.8,9623983.733333332,107.10499999999998,23061667.633333333,500.0,499000000.0,104.61666666666666,113440884.8,2.0,41.07333333333333,21.5,12.603333333333332,22,31,4,4,1.2
