,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
35,48.61333211263021,1.7083489902660889,0.38800207773844403,0.036342124923075335,972,9,2,sqrt,14,False,"{'n_estimators': 972, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 14, 'bootstrap': False}",-0.2769036519707581,0.08097930080264837,-0.5509459512081097,-0.24895676745873985,0.2587381588886869,21
36,31.00699822107951,1.085562204367627,0.44899988174438477,0.05174916525695775,1150,10,3,sqrt,10,True,"{'n_estimators': 1150, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-0.2836492548400618,0.04060905455806404,-0.695142615915279,-0.3127276053990923,0.30107229807750396,97
37,22.76300064722697,0.5298366847137479,0.26799734433492023,0.036725472064095946,705,9,3,sqrt,18,True,"{'n_estimators': 705, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-0.2632261427899371,0.06455388464569445,-0.6929762478359413,-0.29721616866006134,0.31019291502590224,80
38,60.24699846903483,2.1708096988643373,0.5200026035308838,0.10707730646266456,1150,10,2,sqrt,24,False,"{'n_estimators': 1150, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 24, 'bootstrap': False}",-0.26733642474394687,0.07445625851180952,-0.5409692740202278,-0.2446164800841217,0.25175953267234263,17
39,31.572997570037842,0.7484459057916399,0.3596685727437337,0.036335527910824936,1150,11,2,sqrt,10,True,"{'n_estimators': 1150, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-0.2903419843917705,0.03745461919309453,-0.6247051242915231,-0.2925308298300664,0.27033001406449886,71
40,11.314664602279663,0.10206710474494177,0.12400118509928386,0.01430674995153983,350,10,2,sqrt,20,True,"{'n_estimators': 350, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.22884289150891468,0.06456979154537441,-0.6171185642169306,-0.2604638880601569,0.2791948771767956,38
41,18.62966998418172,0.5888295223616817,0.12966275215148926,0.009983785218383305,350,9,2,sqrt,22,False,"{'n_estimators': 350, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 22, 'bootstrap': False}",-0.2764904400106005,0.08829558798959547,-0.5716279180467233,-0.2532742566892428,0.26991233370710693,30
42,11.35366423924764,0.47652087522677256,0.12633339564005533,0.00910386866706556,350,10,2,sqrt,24,True,"{'n_estimators': 350, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 24, 'bootstrap': True}",-0.27660469472568755,0.05761031414138181,-0.5581429696746055,-0.2590457834196371,0.251686661224141,36
43,25.525330781936646,0.7986747962510037,0.28066809972127277,0.04721790380579771,794,9,3,sqrt,18,True,"{'n_estimators': 794, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-0.29468866681043,0.06523698969827774,-0.6596025333639933,-0.2963514034920485,0.2959168318612956,77
44,21.787662665049236,0.6622009875717678,0.19066635767618814,0.029556102288182375,527,11,3,sqrt,10,False,"{'n_estimators': 527, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",-0.2622903273798111,0.028915163361607637,-0.5140505882929016,-0.24914191743703504,0.22185973403700218,22
45,60.43766530354818,1.5968813908788237,0.5399999618530273,0.06748968620731673,1150,9,2,sqrt,30,False,"{'n_estimators': 1150, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-0.27652785469565067,0.09099182675460855,-0.6156728212225814,-0.2670696163878745,0.28857214566331757,45
